"teacher_id","full_name","department","role","year","experience_years","block_1","block_2","block_3","block_4","total_kpi"
"135","Assel Moldabayeva","School of Digital Public Administration","SENIOR_LECTURER","2022","25","31.5","58.2","0.0","0.0","88.2"
"135","Assel Moldabayeva","School of Digital Public Administration","SENIOR_LECTURER","2023","26","25.0","53.5","0.0","0.0","81.3"
"135","Assel Moldabayeva","School of Digital Public Administration","SENIOR_LECTURER","2024","27","32.6","59.4","0.0","0.0","92.3"
"135","Assel Moldabayeva","School of Digital Public Administration","SENIOR_LECTURER","2025","28","33.7","60.0","0.0","0.0","95.1"
"136","Raushan Khassanov","School of Digital Public Administration","SENIOR_LECTURER","2021","6","30.7","60.0","0.0","0.0","92.5"
"136","Raushan Khassanov","School of Digital Public Administration","SENIOR_LECTURER","2022","7","23.6","31.8","0.0","0.0","56.7"
"136","Raushan Khassanov","School of Digital Public Administration","SENIOR_LECTURER","2023","8","31.5","57.4","0.0","0.0","86.6"
"136","Raushan Khassanov","School of Digital Public Administration","SENIOR_LECTURER","2024","9","27.5","48.9","0.0","0.0","74.0"
"136","Raushan Khassanov","School of Digital Public Administration","SENIOR_LECTURER","2025","10","34.4","59.8","0.0","0.0","91.6"
"137","Assel Karimov","School of Digital Public Administration","LECTURER","2021","25","12.9","64.2","0.0","0.0","76.8"
"137","Assel Karimov","School of Digital Public Administration","LECTURER","2022","26","15.7","64.8","0.0","0.0","77.9"
"137","Assel Karimov","School of Digital Public Administration","LECTURER","2023","27","18.8","63.9","0.0","0.0","81.7"
"137","Assel Karimov","School of Digital Public Administration","LECTURER","2024","28","13.4","67.6","0.0","0.0","79.1"
"137","Assel Karimov","School of Digital Public Administration","LECTURER","2025","29","14.3","63.5","0.0","0.0","79.2"
"138","Timur Syzdykova","School of Digital Public Administration","LECTURER","2021","16","13.7","70.9","0.0","0.0","86.8"
"138","Timur Syzdykova","School of Digital Public Administration","LECTURER","2022","17","20.1","75.0","0.0","0.0","95.0"
"138","Timur Syzdykova","School of Digital Public Administration","LECTURER","2023","18","21.1","75.0","0.0","0.0","93.2"
"138","Timur Syzdykova","School of Digital Public Administration","LECTURER","2024","19","21.3","69.4","0.0","0.0","88.8"
"138","Timur Syzdykova","School of Digital Public Administration","LECTURER","2025","20","22.2","61.5","0.0","0.0","86.4"
"139","Timur Khassanov","School of Digital Public Administration","LECTURER","2021","3","23.4","72.3","0.0","0.0","97.6"
"139","Timur Khassanov","School of Digital Public Administration","LECTURER","2022","4","19.9","75.0","0.0","0.0","96.7"
"139","Timur Khassanov","School of Digital Public Administration","LECTURER","2023","5","25.0","75.0","0.0","0.0","100.0"
"139","Timur Khassanov","School of Digital Public Administration","LECTURER","2024","6","15.9","75.0","0.0","0.0","89.6"
"139","Timur Khassanov","School of Digital Public Administration","LECTURER","2025","7","16.6","75.0","0.0","0.0","89.4"
"140","Zhanna Tokayeva","School of Digital Public Administration","LECTURER","2021","11","15.0","70.5","0.0","0.0","88.5"
"140","Zhanna Tokayeva","School of Digital Public Administration","LECTURER","2022","12","15.0","63.2","0.0","0.0","80.1"
"140","Zhanna Tokayeva","School of Digital Public Administration","LECTURER","2023","13","18.7","75.0","0.0","0.0","94.8"
"140","Zhanna Tokayeva","School of Digital Public Administration","LECTURER","2024","14","21.7","75.0","0.0","0.0","93.8"
"140","Zhanna Tokayeva","School of Digital Public Administration","LECTURER","2025","15","19.2","75.0","0.0","0.0","95.0"
"141","Raushan Mukhambetova","School of Digital Public Administration","LECTURER","2021","5","21.2","75.0","0.0","0.0","93.2"
"141","Raushan Mukhambetova","School of Digital Public Administration","LECTURER","2022","6","23.4","75.0","0.0","0.0","97.8"
"141","Raushan Mukhambetova","School of Digital Public Administration","LECTURER","2023","7","21.0","74.9","0.0","0.0","94.1"
"141","Raushan Mukhambetova","School of Digital Public Administration","LECTURER","2024","8","16.6","75.0","0.0","0.0","94.1"
"141","Raushan Mukhambetova","School of Digital Public Administration","LECTURER","2025","9","24.5","62.0","0.0","0.0","83.9"
"142","Azamat Askarov","School of Digital Public Administration","LECTURER","2021","23","13.3","75.0","0.0","0.0","86.1"
"142","Azamat Askarov","School of Digital Public Administration","LECTURER","2022","24","17.9","71.8","0.0","0.0","92.4"
"142","Azamat Askarov","School of Digital Public Administration","LECTURER","2023","25","22.2","75.0","0.0","0.0","95.3"
"142","Azamat Askarov","School of Digital Public Administration","LECTURER","2024","26","18.9","45.8","0.0","0.0","67.4"
"142","Azamat Askarov","School of Digital Public Administration","LECTURER","2025","27","17.0","66.9","0.0","0.0","84.2"
"143","Rustem Dzhaksybekov","School of Digital Public Administration","LECTURER","2021","14","23.0","68.9","0.0","0.0","91.8"
"143","Rustem Dzhaksybekov","School of Digital Public Administration","LECTURER","2022","15","15.4","72.5","0.0","0.0","85.6"
"143","Rustem Dzhaksybekov","School of Digital Public Administration","LECTURER","2023","16","16.0","72.6","0.0","0.0","89.9"
"143","Rustem Dzhaksybekov","School of Digital Public Administration","LECTURER","2024","17","22.7","51.9","0.0","0.0","73.0"
"143","Rustem Dzhaksybekov","School of Digital Public Administration","LECTURER","2025","18","22.4","73.0","0.0","0.0","93.3"
"144","Gulzat Kulmanov","School of Digital Public Administration","LECTURER","2021","15","22.6","75.0","0.0","0.0","97.7"
"144","Gulzat Kulmanov","School of Digital Public Administration","LECTURER","2022","16","21.2","75.0","0.0","0.0","97.7"
"144","Gulzat Kulmanov","School of Digital Public Administration","LECTURER","2023","17","24.6","75.0","0.0","0.0","96.7"
"144","Gulzat Kulmanov","School of Digital Public Administration","LECTURER","2024","18","21.2","75.0","0.0","0.0","95.5"
"144","Gulzat Kulmanov","School of Digital Public Administration","LECTURER","2025","19","19.7","75.0","0.0","0.0","96.2"
"145","Dinara Kenzhebayeva","School of Digital Public Administration","LECTURER","2021","14","15.9","73.3","0.0","0.0","86.3"
"145","Dinara Kenzhebayeva","School of Digital Public Administration","LECTURER","2022","15","17.2","66.0","0.0","0.0","83.9"
"145","Dinara Kenzhebayeva","School of Digital Public Administration","LECTURER","2023","16","17.5","64.6","0.0","0.0","79.9"
"145","Dinara Kenzhebayeva","School of Digital Public Administration","LECTURER","2024","17","11.4","70.3","0.0","0.0","83.7"
"145","Dinara Kenzhebayeva","School of Digital Public Administration","LECTURER","2025","18","16.8","69.4","0.0","0.0","84.6"
"146","Nurgul Bekova","School of Digital Public Administration","LECTURER","2021","25","17.0","61.6","0.0","0.0","81.1"
"146","Nurgul Bekova","School of Digital Public Administration","LECTURER","2022","26","17.6","72.0","0.0","0.0","89.9"
"146","Nurgul Bekova","School of Digital Public Administration","LECTURER","2023","27","20.3","70.1","0.0","0.0","91.4"
"146","Nurgul Bekova","School of Digital Public Administration","LECTURER","2024","28","15.7","70.8","0.0","0.0","83.8"
"146","Nurgul Bekova","School of Digital Public Administration","LECTURER","2025","29","18.0","72.6","0.0","0.0","93.4"
"147","Sholpan Akhmetov","School of Digital Public Administration","LECTURER","2021","12","14.9","74.7","0.0","0.0","92.6"
"147","Sholpan Akhmetov","School of Digital Public Administration","LECTURER","2022","13","22.0","73.2","0.0","0.0","92.4"
"147","Sholpan Akhmetov","School of Digital Public Administration","LECTURER","2023","14","19.8","70.2","0.0","0.0","92.0"
"147","Sholpan Akhmetov","School of Digital Public Administration","LECTURER","2024","15","19.8","75.0","0.0","0.0","93.2"
"147","Sholpan Akhmetov","School of Digital Public Administration","LECTURER","2025","16","19.5","75.0","0.0","0.0","93.2"
"148","Nazerke Seidaliev","School of Digital Public Administration","LECTURER","2021","18","16.8","72.6","0.0","0.0","87.0"
"148","Nazerke Seidaliev","School of Digital Public Administration","LECTURER","2022","19","14.8","66.5","0.0","0.0","83.4"
"148","Nazerke Seidaliev","School of Digital Public Administration","LECTURER","2023","20","12.6","71.5","0.0","0.0","83.9"
"148","Nazerke Seidaliev","School of Digital Public Administration","LECTURER","2024","21","15.6","64.7","0.0","0.0","81.8"
"148","Nazerke Seidaliev","School of Digital Public Administration","LECTURER","2025","22","17.3","71.0","0.0","0.0","86.0"
"149","Adlet Yesmagambetov","School of Digital Public Administration","LECTURER","2021","9","19.1","75.0","0.0","0.0","95.7"
"149","Adlet Yesmagambetov","School of Digital Public Administration","LECTURER","2022","10","16.5","75.0","0.0","0.0","93.6"
"149","Adlet Yesmagambetov","School of Digital Public Administration","LECTURER","2023","11","22.3","75.0","0.0","0.0","95.7"
"149","Adlet Yesmagambetov","School of Digital Public Administration","LECTURER","2024","12","25.0","75.0","0.0","0.0","99.9"
"149","Adlet Yesmagambetov","School of Digital Public Administration","LECTURER","2025","13","18.6","75.0","0.0","0.0","91.4"
"150","Sholpan Bekova","School of Digital Public Administration","LECTURER","2021","13","17.8","56.9","0.0","0.0","73.8"
"150","Sholpan Bekova","School of Digital Public Administration","LECTURER","2022","14","25.0","75.0","0.0","0.0","98.7"
"150","Sholpan Bekova","School of Digital Public Administration","LECTURER","2023","15","22.7","55.4","0.0","0.0","79.6"
"150","Sholpan Bekova","School of Digital Public Administration","LECTURER","2024","16","24.4","66.1","0.0","0.0","89.0"
"150","Sholpan Bekova","School of Digital Public Administration","LECTURER","2025","17","24.9","75.0","0.0","0.0","100.0"
"151","Nazerke Suleimenov","School of Digital Public Administration","LECTURER","2021","15","20.8","75.0","0.0","0.0","98.1"
"151","Nazerke Suleimenov","School of Digital Public Administration","LECTURER","2022","16","18.1","73.4","0.0","0.0","93.4"
"151","Nazerke Suleimenov","School of Digital Public Administration","LECTURER","2023","17","18.4","53.6","0.0","0.0","74.1"
"151","Nazerke Suleimenov","School of Digital Public Administration","LECTURER","2024","18","22.2","75.0","0.0","0.0","99.7"
"151","Nazerke Suleimenov","School of Digital Public Administration","LECTURER","2025","19","25.0","75.0","0.0","0.0","100.0"
"152","Asset Kulmanov","School of Digital Public Administration","LECTURER","2021","1","15.7","73.1","0.0","0.0","86.9"
"152","Asset Kulmanov","School of Digital Public Administration","LECTURER","2022","2","17.4","75.0","0.0","0.0","95.3"
"152","Asset Kulmanov","School of Digital Public Administration","LECTURER","2023","3","21.3","75.0","0.0","0.0","94.6"
"152","Asset Kulmanov","School of Digital Public Administration","LECTURER","2024","4","23.1","71.1","0.0","0.0","95.3"
"152","Asset Kulmanov","School of Digital Public Administration","LECTURER","2025","5","16.9","70.2","0.0","0.0","87.4"
"153","Nurgul Sharipov","School of Digital Public Administration","LECTURER","2021","22","15.8","69.3","0.0","0.0","85.9"
"153","Nurgul Sharipov","School of Digital Public Administration","LECTURER","2022","23","13.4","73.4","0.0","0.0","85.8"
"153","Nurgul Sharipov","School of Digital Public Administration","LECTURER","2023","24","14.3","67.5","0.0","0.0","80.8"
"153","Nurgul Sharipov","School of Digital Public Administration","LECTURER","2024","25","17.8","51.4","0.0","0.0","67.3"
"153","Nurgul Sharipov","School of Digital Public Administration","LECTURER","2025","26","12.8","41.2","0.0","0.0","52.6"
"154","Dastan Zhumabayeva","School of Digital Public Administration","LECTURER","2021","5","18.9","60.3","0.0","0.0","79.0"
"154","Dastan Zhumabayeva","School of Digital Public Administration","LECTURER","2022","6","19.3","62.9","0.0","0.0","81.7"
"154","Dastan Zhumabayeva","School of Digital Public Administration","LECTURER","2023","7","21.6","46.8","0.0","0.0","69.5"
"154","Dastan Zhumabayeva","School of Digital Public Administration","LECTURER","2024","8","19.1","54.4","0.0","0.0","75.4"
"154","Dastan Zhumabayeva","School of Digital Public Administration","LECTURER","2025","9","23.1","72.7","0.0","0.0","94.6"
"155","Meruert Seitkali","School of Digital Public Administration","LECTURER","2021","9","16.1","69.3","0.0","0.0","83.1"
"155","Meruert Seitkali","School of Digital Public Administration","LECTURER","2022","10","13.3","74.9","0.0","0.0","85.5"
"155","Meruert Seitkali","School of Digital Public Administration","LECTURER","2023","11","21.1","72.6","0.0","0.0","92.4"
"155","Meruert Seitkali","School of Digital Public Administration","LECTURER","2024","12","22.5","74.5","0.0","0.0","95.5"
"155","Meruert Seitkali","School of Digital Public Administration","LECTURER","2025","13","23.6","75.0","0.0","0.0","98.0"
"156","Gulzat Kenzhebayeva","School of Digital Public Administration","LECTURER","2021","15","21.0","75.0","0.0","0.0","95.7"
"156","Gulzat Kenzhebayeva","School of Digital Public Administration","LECTURER","2022","16","19.3","75.0","0.0","0.0","91.8"
"156","Gulzat Kenzhebayeva","School of Digital Public Administration","LECTURER","2023","17","17.4","75.0","0.0","0.0","90.9"
"156","Gulzat Kenzhebayeva","School of Digital Public Administration","LECTURER","2024","18","25.0","75.0","0.0","0.0","99.1"
"156","Gulzat Kenzhebayeva","School of Digital Public Administration","LECTURER","2025","19","22.2","75.0","0.0","0.0","97.5"
"157","Gulzat Askarov","School of Digital Public Administration","LECTURER","2021","9","19.1","57.6","0.0","0.0","75.3"
"157","Gulzat Askarov","School of Digital Public Administration","LECTURER","2022","10","17.8","75.0","0.0","0.0","91.9"
"157","Gulzat Askarov","School of Digital Public Administration","LECTURER","2023","11","22.3","74.4","0.0","0.0","94.0"
"157","Gulzat Askarov","School of Digital Public Administration","LECTURER","2024","12","18.8","67.4","0.0","0.0","87.9"
"157","Gulzat Askarov","School of Digital Public Administration","LECTURER","2025","13","12.8","51.3","0.0","0.0","66.3"
"158","Madina Mukhambetova","School of Digital Public Administration","LECTURER","2021","16","12.2","62.4","0.0","0.0","74.5"
"158","Madina Mukhambetova","School of Digital Public Administration","LECTURER","2022","17","17.5","73.9","0.0","0.0","88.8"
"158","Madina Mukhambetova","School of Digital Public Administration","LECTURER","2023","18","18.8","75.0","0.0","0.0","93.8"
"158","Madina Mukhambetova","School of Digital Public Administration","LECTURER","2024","19","16.7","75.0","0.0","0.0","90.0"
"158","Madina Mukhambetova","School of Digital Public Administration","LECTURER","2025","20","21.5","73.1","0.0","0.0","94.3"
"159","Serik Seitkali","School of Digital Public Administration","LECTURER","2021","12","13.4","66.8","0.0","0.0","78.9"
"159","Serik Seitkali","School of Digital Public Administration","LECTURER","2022","13","16.6","75.0","0.0","0.0","92.1"
"159","Serik Seitkali","School of Digital Public Administration","LECTURER","2023","14","24.1","75.0","0.0","0.0","96.9"
"159","Serik Seitkali","School of Digital Public Administration","LECTURER","2024","15","21.3","70.4","0.0","0.0","90.6"
"159","Serik Seitkali","School of Digital Public Administration","LECTURER","2025","16","17.6","75.0","0.0","0.0","94.1"
"160","Dastan Nurgaliev","School of Digital Public Administration","LECTURER","2021","25","13.0","49.6","0.0","0.0","64.0"
"160","Dastan Nurgaliev","School of Digital Public Administration","LECTURER","2022","26","17.0","66.8","0.0","0.0","83.9"
"160","Dastan Nurgaliev","School of Digital Public Administration","LECTURER","2023","27","17.1","68.2","0.0","0.0","82.4"
"160","Dastan Nurgaliev","School of Digital Public Administration","LECTURER","2024","28","16.5","68.0","0.0","0.0","85.8"
"160","Dastan Nurgaliev","School of Digital Public Administration","LECTURER","2025","29","17.8","65.5","0.0","0.0","82.7"
"161","Azamat Rakhimov","School of Creative Industries","PROFESSOR","2021","1","24.6","22.0","16.8","7.4","71.9"
"161","Azamat Rakhimov","School of Creative Industries","PROFESSOR","2022","2","25.7","23.8","9.4","0.0","61.2"
"161","Azamat Rakhimov","School of Creative Industries","PROFESSOR","2023","3","25.3","19.9","12.7","6.3","65.1"
"161","Azamat Rakhimov","School of Creative Industries","PROFESSOR","2024","4","29.0","16.7","15.4","5.8","64.4"
"161","Azamat Rakhimov","School of Creative Industries","PROFESSOR","2025","5","28.8","23.2","9.8","10.0","74.1"
"162","Azamat Ospanov","School of Creative Industries","PROFESSOR","2021","16","31.7","23.3","10.6","7.6","72.9"
"162","Azamat Ospanov","School of Creative Industries","PROFESSOR","2022","17","29.6","20.1","17.1","10.0","77.1"
"162","Azamat Ospanov","School of Creative Industries","PROFESSOR","2023","18","31.2","20.9","13.3","10.0","76.0"
"162","Azamat Ospanov","School of Creative Industries","PROFESSOR","2024","19","32.8","25.3","10.7","9.2","81.0"
"162","Azamat Ospanov","School of Creative Industries","PROFESSOR","2025","20","26.1","20.7","11.9","9.9","66.9"
